(1, 3, 6)
(1, 3, 5)
(0, 3, 5)
(0, 3, 4)
(1, 2, 3)
(0, 2, 4)
(0, 2, 5)
(0, 2, 6)
(0, 2, 7)
(0, 2, 8)
(1, 1, 8)
(1, 1, 9)
(0, 1, 10)
(1, 0, 10)
(0, 0, 10)
(1, -1, 10)
(0, -1, 10)
(0, -1, 9)
(1, -2, 8)
(0, -2, 8)
(0, -2, 7)
(1, -3, 6)
(0, -3, 7)
(0, -3, 8)
(0, -3, 9)
(1, -4, 9)
(0, -4, 9)
(1, -5, 8)
(1, -5, 7)
(0, -4, 7)
(0, -4, 6)
(1, -5, 5)
(1, -5, 4)
(0, -5, 4)
(0, -5, 3)
(0, -5, 2)
(1, -5, 1)
(1, -5, 0)
(0, -4, 0)
(1, -4, 0)
(0, -3, 0)
(1, -3, -1)
(1, -3, -2)
(0, -3, -2)
(1, -4, -2)
(0, -4, -2)
(1, -5, -3)
(1, -5, -4)
(0, -5, -4)
(0, -5, -5)
(1, -5, -6)
(1, -5, -7)
(1, -5, -8)
(1, -5, -9)
(0, -4, -9)
(1, -4, -10)
