(0, 3, -1)
(0, 3, 0)
(1, 3, 0)
(0, 4, 0)
(1, 4, 0)
(0, 5, 0)
(1, 5, 0)
(1, 5, 1)
(0, 5, 2)
(1, 4, 2)
(0, 4, 2)
(1, 3, 2)
(1, 3, 3)
(0, 3, 4)
(1, 2, 3)
(1, 2, 2)
(0, 2, 2)
(1, 1, 2)
(0, 1, 2)
(0, 1, 1)
(1, 1, 0)
(1, 1, -1)
(1, 1, -2)
(0, 1, -2)
(0, 1, -3)
(1, 1, -4)
(0, 2, -3)
(1, 2, -3)
(0, 3, -3)
(0, 3, -4)
(0, 3, -5)
(1, 3, -6)
(0, 4, -5)
(0, 4, -4)
(1, 4, -4)
(0, 5, -4)
(1, 5, -5)
(1, 5, -6)
(1, 5, -7)
(1, 5, -8)
(1, 5, -9)
(0, 5, -9)
(1, 4, -10)
(0, 4, -9)
(1, 3, -10)
(0, 3, -9)
(1, 2, -10)
(0, 2, -9)
(1, 1, -10)
(0, 1, -9)
(1, 0, -10)
(0, 0, -10)
(1, -1, -10)
(0, -1, -10)
(1, -2, -10)
(0, -2, -9)
(1, -3, -10)
(0, -3, -9)
(0, -3, -8)
