(0, 4, 5)
(1, 4, 5)
(0, 5, 6)
(1, 5, 6)
(1, 5, 7)
(0, 5, 8)
(1, 4, 7)
(0, 4, 7)
(1, 3, 7)
(0, 3, 7)
(1, 2, 6)
(0, 2, 6)
(0, 2, 5)
(1, 1, 4)
(0, 1, 4)
(1, 0, 4)
(0, 0, 4)
(1, -1, 4)
(0, -1, 5)
(0, -1, 6)
(1, -2, 6)
(0, -2, 6)
(1, -3, 6)
(0, -3, 7)
(1, -4, 6)
(1, -4, 5)
(0, -3, 5)
(0, -3, 4)
(1, -4, 3)
(0, -4, 4)
(1, -5, 3)
(0, -5, 4)
(0, -5, 5)
(1, -5, 5)
(1, -5, 6)
(1, -5, 7)
(0, -4, 8)
(1, -4, 8)
(0, -3, 9)
(1, -3, 9)
(0, -2, 9)
(1, -2, 9)
(0, -1, 9)
(1, -1, 9)
(0, 0, 9)
(1, 0, 8)
(0, 1, 8)
(1, 1, 7)
