(1, -4, -10)
(0, -4, -10)
(1, -5, -10)
(1, -5, -9)
(1, -5, -8)
(0, -4, -7)
(0, -4, -6)
(0, -4, -5)
(1, -5, -5)
(1, -5, -4)
(0, -5, -3)
(0, -5, -2)
(0, -5, -1)
(0, -5, 0)
(0, -5, 1)
(1, -5, 1)
(0, -4, 1)
(1, -4, 1)
(0, -3, 2)
(1, -3, 2)
(0, -2, 3)
(1, -2, 2)
(0, -1, 2)
(1, -1, 2)
(1, -1, 3)
(0, 0, 4)
(1, 0, 3)
(0, 1, 3)
(1, 1, 2)
(1, 1, 1)
(0, 2, 1)
(1, 2, 0)
(1, 2, -1)
(0, 3, -1)
(1, 3, -1)
(0, 4, 0)
(1, 4, -1)
(0, 5, 0)
(1, 5, -1)
(1, 5, -2)
(0, 5, -2)
(0, 5, -3)
(1, 4, -4)
(0, 4, -4)
(0, 4, -5)
(0, 4, -6)
(0, 4, -7)
(1, 4, -8)
(1, 4, -9)
(0, 4, -9)
(1, 3, -9)
(0, 3, -9)
(1, 2, -10)
(0, 2, -10)
(1, 1, -10)
(0, 1, -10)
(1, 0, -10)
