(1, 39, 63)
(0, 39, 63)
(1, 38, 63)
(0, 38, 63)
(1, 37, 62)
(0, 37, 63)
(1, 36, 63)
(0, 36, 63)
(0, 36, 62)
(0, 36, 61)
(1, 36, 60)
(0, 37, 60)
(1, 37, 59)
(1, 37, 58)
(0, 37, 58)
(1, 36, 58)
(0, 36, 58)
(1, 35, 58)
(0, 35, 59)
(0, 35, 60)
(0, 35, 61)
(1, 34, 61)
(0, 34, 62)
(0, 34, 63)
(1, 34, 63)
(0, 35, 64)
(1, 35, 64)
(0, 36, 65)
(0, 36, 66)
(0, 36, 67)
(1, 35, 67)
(0, 35, 68)
(1, 34, 67)
(0, 34, 67)
(1, 33, 66)
(1, 33, 65)
(0, 33, 65)
(1, 32, 65)
(0, 32, 65)
(1, 31, 65)
(0, 31, 66)
(0, 31, 67)
(1, 31, 67)
(0, 32, 68)
(1, 32, 68)
(0, 33, 69)
(0, 33, 70)
(1, 32, 70)
(1, 32, 71)
(0, 32, 72)
(0, 32, 73)
(1, 32, 73)
(1, 32, 74)
(1, 32, 75)
(1, 32, 76)
(0, 33, 77)
(1, 33, 77)
(0, 34, 77)
(1, 34, 77)
(0, 35, 78)
(0, 35, 79)
(1, 35, 79)
(1, 35, 80)
(0, 35, 81)
(1, 34, 80)
(0, 34, 81)
(1, 33, 81)
(0, 33, 81)
(1, 32, 81)
(0, 32, 81)
(0, 32, 80)
(0, 32, 79)
(0, 32, 78)
(1, 31, 77)
(0, 31, 78)
(1, 30, 78)
(0, 30, 78)
(1, 29, 77)
(0, 29, 78)
(1, 28, 77)
(0, 28, 78)
(1, 27, 78)
(0, 27, 78)
(1, 26, 78)
(1, 26, 79)
(1, 26, 80)
(1, 26, 81)
(1, 26, 82)
(0, 27, 83)
(1, 27, 82)
(0, 28, 83)
(0, 28, 84)
(1, 28, 84)
(1, 28, 85)
(0, 28, 86)
(0, 28, 87)
(0, 28, 88)
(1, 27, 88)
(1, 27, 89)
(1, 27, 90)
(0, 27, 91)
(1, 26, 91)
(0, 26, 91)
(0, 26, 90)
(1, 26, 89)
(1, 26, 88)
(1, 26, 87)
(0, 27, 87)
(0, 27, 86)
