(0, -69, -23)
(0, -69, -22)
(1, -70, -22)
(0, -70, -22)
(1, -71, -23)
(0, -71, -22)
(1, -72, -22)
(0, -72, -22)
(1, -73, -22)
(0, -73, -22)
(0, -73, -23)
(0, -73, -24)
(1, -73, -25)
(1, -73, -26)
(0, -73, -26)
(1, -74, -27)
(1, -74, -28)
(0, -74, -28)
(1, -75, -28)
(0, -75, -27)
(1, -76, -27)
(0, -76, -26)
(0, -76, -25)
(0, -76, -24)
(1, -76, -24)
(1, -76, -23)
(0, -76, -22)
(1, -77, -22)
(0, -77, -22)
(1, -78, -22)
(0, -78, -22)
(1, -79, -22)
(0, -79, -21)
(1, -80, -22)
(1, -80, -23)
(0, -79, -23)
(0, -79, -24)
(0, -79, -25)
(1, -80, -26)
(1, -80, -27)
(0, -79, -27)
(1, -79, -27)
(0, -78, -26)
(1, -78, -26)
(0, -77, -26)
(0, -77, -27)
(1, -78, -28)
(0, -78, -28)
(0, -78, -29)
(1, -79, -30)
(1, -79, -31)
(0, -78, -31)
(1, -78, -31)
(0, -77, -30)
(1, -77, -30)
(0, -76, -29)
(1, -76, -30)
(0, -75, -29)
(1, -75, -30)
(1, -75, -31)
(1, -75, -32)
(1, -75, -33)
(0, -74, -33)
(0, -74, -34)
(1, -74, -35)
(0, -73, -34)
(1, -73, -34)
(1, -73, -33)
(0, -72, -32)
(1, -72, -32)
(1, -72, -31)
(0, -71, -30)
(1, -71, -30)
(0, -70, -30)
(0, -70, -31)
(0, -70, -32)
(1, -70, -33)
(1, -70, -34)
(0, -69, -34)
(1, -69, -35)
(0, -68, -34)
(0, -68, -33)
(1, -68, -33)
(1, -68, -32)
(0, -68, -31)
(1, -69, -31)
(1, -69, -30)
(0, -69, -29)
(0, -69, -28)
(0, -69, -27)
(1, -69, -27)
(0, -68, -27)
(0, -68, -28)
(1, -68, -29)
(1, -68, -30)
(0, -67, -30)
(1, -67, -30)
(0, -66, -30)
(1, -66, -31)
(0, -65, -31)
(1, -65, -31)
(0, -64, -30)
(1, -64, -31)
(1, -64, -32)
(0, -63, -32)
(1, -63, -33)
(1, -63, -34)
(0, -63, -34)
(1, -64, -35)
(0, -64, -34)
(0, -64, -33)
(1, -65, -33)
(0, -65, -33)
(1, -66, -34)
(0, -66, -34)
(1, -67, -35)
(1, -67, -36)
(1, -67, -37)
(0, -66, -37)
(1, -66, -37)
(0, -65, -37)
(0, -65, -38)
(1, -66, -39)
(0, -66, -39)
(1, -67, -40)
(0, -67, -39)
(1, -68, -39)
(1, -68, -38)
(0, -68, -37)
(1, -69, -38)
(1, -69, -39)
(1, -69, -40)
(0, -68, -40)
(0, -68, -41)
(0, -68, -42)
(1, -68, -43)
(0, -67, -42)
(1, -67, -43)
(0, -66, -42)
(1, -66, -43)
(0, -65, -42)
(1, -65, -43)
(1, -65, -44)
(1, -65, -45)
(0, -64, -45)
(1, -64, -45)
(0, -63, -44)
(1, -63, -44)
(1, -63, -43)
(1, -63, -42)
(0, -63, -41)
(1, -64, -42)
(0, -64, -41)
(0, -64, -40)
(1, -64, -40)
(0, -63, -39)
(1, -63, -40)
(0, -62, -39)
(1, -62, -40)
(1, -62, -41)
(1, -62, -42)
(0, -61, -42)
(1, -61, -42)
(0, -60, -41)
(1, -60, -41)
(0, -59, -41)
(1, -59, -42)
(0, -58, -41)
(1, -58, -42)
(1, -58, -43)
(0, -57, -43)
(0, -57, -44)
(0, -57, -45)
(0, -57, -46)
(1, -57, -47)
(0, -56, -46)
(0, -56, -45)
(0, -56, -44)
(1, -56, -44)
(0, -55, -43)
(1, -55, -43)
(0, -54, -42)
(1, -54, -42)
(0, -53, -42)
(1, -53, -42)
(1, -53, -41)
(0, -53, -40)
(0, -53, -39)
(1, -53, -39)
(1, -53, -38)
(0, -52, -37)
(1, -52, -37)
(1, -52, -36)
(0, -51, -35)
(1, -51, -36)
(0, -50, -35)
(1, -50, -36)
(1, -50, -37)
(1, -50, -38)
(1, -50, -39)
(0, -50, -39)
(1, -51, -39)
(0, -51, -38)
(1, -52, -39)
(1, -52, -40)
(1, -52, -41)
(1, -52, -42)
(1, -52, -43)
(1, -52, -44)
(0, -52, -44)
(1, -53, -45)
(1, -53, -46)
(0, -52, -46)
(0, -52, -47)
(1, -52, -48)
(0, -51, -47)
(1, -51, -48)
(0, -50, -47)
(1, -50, -48)
(1, -50, -49)
(0, -50, -49)
(1, -51, -50)
(0, -51, -49)
(1, -52, -50)
(0, -52, -49)
(1, -53, -50)
(1, -53, -51)
(1, -53, -52)
(1, -53, -53)
(0, -53, -53)
(1, -54, -53)
(0, -54, -52)
(1, -55, -53)
(0, -55, -52)
(1, -56, -53)
(0, -56, -52)
(1, -57, -53)
(1, -57, -54)
(0, -56, -54)
(1, -56, -55)
(1, -56, -56)
(0, -55, -56)
(0, -55, -57)
(1, -55, -58)
(0, -54, -57)
(1, -54, -58)
(1, -54, -59)
(0, -53, -59)
(1, -53, -59)
(0, -52, -58)
(1, -52, -58)
(0, -51, -58)
(0, -51, -59)
(1, -51, -60)
(0, -50, -60)
(1, -50, -61)
(0, -49, -60)
(1, -49, -60)
(0, -48, -60)
(0, -48, -61)
(0, -48, -62)
(0, -48, -63)
(0, -48, -64)
(0, -48, -65)
(0, -48, -66)
(1, -48, -67)
(1, -48, -68)
(1, -48, -69)
(0, -47, -69)
(0, -47, -70)
(1, -48, -71)
(0, -48, -70)
(1, -49, -71)
(0, -49, -70)
(0, -49, -69)
(1, -49, -69)
(1, -49, -68)
(0, -49, -67)
(0, -49, -66)
(1, -50, -66)
(1, -50, -65)
(1, -50, -64)
(1, -50, -63)
(0, -50, -62)
(1, -51, -62)
(0, -51, -62)
(1, -52, -63)
(0, -52, -62)
(1, -53, -62)
(0, -53, -62)
(1, -54, -63)
(1, -54, -64)
(0, -54, -64)
(1, -55, -65)
(1, -55, -66)
(0, -54, -66)
(1, -54, -67)
(0, -53, -67)
(1, -53, -67)
(0, -52, -67)
(0, -52, -68)
(1, -53, -69)
(1, -53, -70)
(1, -53, -71)
(1, -53, -72)
(0, -53, -72)
(0, -53, -73)
(1, -54, -74)
(0, -54, -74)
(0, -54, -75)
(1, -54, -76)
(0, -53, -76)
(0, -53, -77)
(1, -53, -78)
(0, -52, -77)
(0, -52, -76)
(0, -52, -75)
(0, -52, -74)
(0, -52, -73)
(1, -52, -73)
(0, -51, -73)
(1, -51, -73)
(0, -50, -73)
(1, -50, -74)
(0, -49, -73)
(1, -49, -73)
(0, -48, -73)
(1, -48, -73)
(0, -47, -72)
(1, -47, -73)
(1, -47, -74)
(0, -47, -74)
(1, -48, -75)
(1, -48, -76)
(1, -48, -77)
(0, -48, -77)
(1, -49, -77)
(0, -49, -77)
(1, -50, -78)
(0, -50, -78)
(0, -50, -79)
(1, -50, -80)
(0, -49, -79)
(1, -49, -80)
(0, -48, -80)
(1, -48, -80)
(0, -47, -79)
(0, -47, -78)
(1, -47, -78)
(1, -47, -77)
(1, -47, -76)
(0, -46, -75)
(1, -46, -76)
(1, -46, -77)
(1, -46, -78)
(0, -45, -78)
(0, -45, -79)
(1, -46, -80)
(0, -46, -80)
(1, -47, -81)
(0, -47, -81)
(0, -47, -82)
(0, -47, -83)
(1, -48, -84)
(1, -48, -85)
(0, -48, -85)
(0, -48, -86)
(1, -49, -87)
(0, -49, -86)
(1, -50, -86)
(0, -50, -86)
(1, -51, -87)
(0, -51, -86)
(1, -52, -87)
(0, -52, -87)
(0, -52, -88)
(0, -52, -89)
(0, -52, -90)
(1, -53, -91)
(0, -53, -90)
(1, -54, -90)
(1, -54, -89)
(1, -54, -88)
(1, -54, -87)
(0, -53, -86)
(1, -53, -86)
(0, -52, -85)
(0, -52, -84)
(1, -53, -84)
(0, -53, -83)
(1, -54, -83)
(0, -54, -83)
(0, -54, -84)
(1, -55, -85)
(0, -55, -84)
(0, -55, -83)
(1, -56, -83)
(0, -56, -82)
(1, -57, -83)
(1, -57, -84)
(0, -57, -84)
(0, -57, -85)
(1, -57, -86)
(1, -57, -87)
(0, -56, -87)
(0, -56, -88)
(1, -56, -89)
(0, -55, -89)
(0, -55, -90)
(1, -56, -91)
(1, -56, -92)
(1, -56, -93)
(1, -56, -94)
(1, -56, -95)
(1, -56, -96)
(1, -56, -97)
(0, -55, -97)
(1, -55, -97)
(1, -55, -96)
(0, -54, -95)
(1, -54, -95)
(0, -53, -95)
(1, -53, -96)
(1, -53, -97)
(0, -52, -97)
(1, -52, -98)
(0, -51, -97)
(1, -51, -97)
(1, -51, -96)
(1, -51, -95)
(0, -51, -94)
(0, -51, -93)
(1, -51, -93)
(0, -50, -92)
(1, -50, -92)
(1, -50, -91)
(1, -50, -90)
(1, -50, -89)
(0, -49, -88)
(1, -49, -89)
(0, -48, -89)
(1, -48, -89)
(1, -48, -88)
(0, -47, -87)
(1, -47, -88)
(1, -47, -89)
(1, -47, -90)
(0, -46, -90)
(1, -46, -91)
(0, -45, -91)
(1, -45, -91)
(0, -44, -91)
(1, -44, -91)
(0, -43, -91)
(1, -43, -92)
(0, -42, -91)
(0, -42, -90)
(1, -42, -90)
(0, -41, -90)
(0, -41, -91)
(0, -41, -92)
(0, -41, -93)
(1, -42, -94)
(0, -42, -93)
(1, -43, -94)
(0, -43, -94)
(1, -44, -95)
(0, -44, -95)
(0, -44, -96)
(0, -44, -97)
(1, -44, -98)
(1, -44, -99)
(1, -44, -100)
(0, -43, -100)
(1, -43, -100)
(1, -43, -99)
(1, -43, -98)
(1, -43, -97)
(0, -42, -96)
(1, -42, -97)
(1, -42, -98)
(1, -42, -99)
(1, -42, -100)
(0, -41, -100)
(1, -41, -101)
(0, -40, -100)
(1, -40, -100)
(1, -40, -99)
(0, -40, -98)
(0, -40, -97)
(0, -40, -96)
(0, -40, -95)
(1, -40, -95)
(0, -39, -94)
(0, -39, -93)
(1, -40, -93)
(0, -40, -92)
(0, -40, -91)
(1, -40, -91)
(1, -40, -90)
(0, -40, -89)
(1, -41, -89)
(0, -41, -88)
(0, -41, -87)
(0, -41, -86)
(1, -42, -86)
(0, -42, -85)
(1, -43, -85)
(0, -43, -85)
(1, -44, -86)
(1, -44, -87)
(0, -44, -87)
(0, -44, -88)
(1, -45, -89)
(0, -45, -88)
(0, -45, -87)
(1, -46, -87)
(0, -46, -86)
(0, -46, -85)
(0, -46, -84)
(1, -46, -84)
(0, -45, -84)
(1, -45, -84)
(0, -44, -83)
(1, -44, -84)
(0, -43, -83)
(1, -43, -83)
(1, -43, -82)
(0, -43, -81)
(1, -44, -81)
(1, -44, -80)
(1, -44, -79)
(0, -43, -78)
(1, -43, -78)
(1, -43, -77)
(0, -43, -76)
(1, -44, -77)
(0, -44, -76)
(0, -44, -75)
(1, -45, -75)
(1, -45, -74)
(0, -44, -73)
(0, -44, -72)
(0, -44, -71)
(1, -44, -71)
(0, -43, -71)
(1, -43, -72)
(1, -43, -73)
(0, -43, -73)
(0, -43, -74)
(1, -43, -75)
(0, -42, -75)
(1, -42, -75)
(1, -42, -74)
(0, -41, -73)
(1, -41, -73)
(0, -40, -72)
(1, -40, -72)
(1, -40, -71)
(0, -40, -70)
(0, -40, -69)
(0, -40, -68)
(0, -40, -67)
(1, -41, -67)
(1, -41, -66)
(1, -41, -65)
(0, -40, -64)
(1, -40, -65)
(1, -40, -66)
(0, -39, -66)
(1, -39, -67)
(0, -38, -67)
(1, -38, -67)
(0, -37, -67)
(0, -37, -68)
(1, -37, -69)
(0, -36, -69)
(0, -36, -70)
(1, -36, -71)
(0, -35, -71)
(1, -35, -71)
(0, -34, -70)
(1, -34, -71)
(0, -33, -70)
(0, -33, -69)
(1, -33, -69)
(0, -32, -69)
(1, -32, -70)
(1, -32, -71)
(0, -31, -71)
(1, -31, -72)
(0, -30, -71)
(1, -30, -71)
(0, -29, -70)
(1, -29, -71)
(1, -29, -72)
(0, -29, -72)
(1, -30, -73)
(1, -30, -74)
(0, -29, -74)
(1, -29, -75)
(1, -29, -76)
(0, -28, -76)
