(1, -38, -166)
(0, -37, -166)
(1, -37, -166)
(0, -36, -165)
(1, -36, -165)
(0, -35, -164)
(1, -35, -164)
(1, -35, -163)
(1, -35, -162)
(0, -35, -161)
(0, -35, -160)
(1, -35, -160)
(0, -34, -159)
(1, -34, -160)
(0, -33, -160)
(1, -33, -161)
(0, -32, -161)
(1, -32, -162)
(0, -31, -162)
(0, -31, -163)
(1, -32, -164)
(1, -32, -165)
(0, -31, -165)
(1, -31, -165)
(0, -30, -165)
(1, -30, -166)
(0, -29, -166)
(1, -29, -167)
(1, -29, -168)
(1, -29, -169)
(1, -29, -170)
(0, -29, -170)
(1, -30, -170)
(0, -30, -170)
(0, -30, -171)
(1, -31, -172)
(0, -31, -171)
(0, -31, -170)
(1, -32, -170)
(0, -32, -170)
(0, -32, -171)
(1, -33, -172)
(1, -33, -173)
(1, -33, -174)
(0, -32, -174)
(0, -32, -175)
(1, -32, -176)
(0, -31, -175)
(1, -31, -176)
(0, -30, -176)
(0, -30, -177)
(0, -30, -178)
(0, -30, -179)
(1, -30, -180)
(1, -30, -181)
(1, -30, -182)
(0, -29, -182)
(1, -29, -183)
(0, -28, -183)
(0, -28, -184)
(1, -29, -185)
(1, -29, -186)
(0, -29, -186)
(1, -30, -186)
(0, -30, -185)
(1, -31, -185)
(1, -31, -184)
(0, -31, -183)
(1, -32, -184)
(0, -32, -184)
(1, -33, -185)
(0, -33, -184)
(0, -33, -183)
(1, -33, -183)
(0, -32, -182)
(1, -32, -182)
(1, -32, -181)
(0, -32, -180)
(1, -33, -180)
(0, -33, -180)
(0, -33, -181)
(1, -34, -182)
(0, -34, -182)
(1, -35, -182)
(1, -35, -181)
(0, -34, -180)
(0, -34, -179)
(1, -35, -179)
(0, -35, -179)
(1, -36, -180)
(1, -36, -181)
(0, -36, -181)
(1, -37, -181)
(1, -37, -180)
(1, -37, -179)
(0, -37, -178)
(0, -37, -177)
(1, -37, -177)
(0, -36, -177)
(1, -36, -177)
