(0, -79, -175)
(1, -79, -175)
(1, -79, -174)
(0, -79, -173)
(1, -80, -173)
(0, -80, -172)
(0, -80, -171)
(1, -80, -171)
(1, -80, -170)
(0, -79, -169)
(0, -79, -168)
(1, -80, -168)
(0, -80, -168)
(1, -81, -168)
(1, -81, -167)
(0, -81, -166)
(0, -81, -165)
(1, -81, -165)
(0, -80, -164)
(0, -80, -163)
(1, -80, -163)
(0, -79, -163)
(0, -79, -164)
(1, -79, -165)
(0, -78, -165)
(1, -78, -165)
(0, -77, -164)
(0, -77, -163)
(1, -78, -163)
(0, -78, -162)
(0, -78, -161)
(1, -78, -161)
(1, -78, -160)
(1, -78, -159)
(0, -77, -158)
(1, -77, -159)
(1, -77, -160)
(0, -76, -160)
(1, -76, -160)
(0, -75, -159)
(1, -75, -159)
(0, -74, -159)
(1, -74, -160)
(1, -74, -161)
(0, -73, -161)
(1, -73, -161)
(0, -72, -161)
(1, -72, -162)
(0, -71, -161)
(1, -71, -161)
(0, -70, -161)
(1, -70, -161)
(1, -70, -160)
(1, -70, -159)
(0, -70, -158)
(0, -70, -157)
(1, -71, -157)
(0, -71, -157)
(0, -71, -158)
(0, -71, -159)
(1, -72, -160)
(0, -72, -159)
(0, -72, -158)
(1, -73, -158)
(1, -73, -157)
(0, -73, -156)
(0, -73, -155)
(0, -73, -154)
(0, -73, -153)
(1, -74, -153)
(0, -74, -153)
(1, -75, -153)
(0, -75, -153)
(1, -76, -153)
(0, -76, -152)
(1, -77, -152)
(1, -77, -151)
(1, -77, -150)
(0, -76, -149)
(0, -76, -148)
(1, -76, -148)
(0, -75, -147)
(1, -75, -147)
(0, -74, -146)
(1, -74, -147)
(0, -73, -146)
(1, -73, -147)
(0, -72, -147)
(1, -72, -147)
(1, -72, -146)
(1, -72, -145)
(0, -71, -144)
(1, -71, -145)
(1, -71, -146)
(1, -71, -147)
(1, -71, -148)
(0, -71, -148)
(0, -71, -149)
(0, -71, -150)
(0, -71, -151)
(1, -72, -152)
(1, -72, -153)
(1, -72, -154)
(0, -72, -154)
(0, -72, -155)
(1, -72, -156)
(0, -71, -155)
(1, -71, -155)
(0, -70, -154)
(0, -70, -153)
(1, -70, -153)
(1, -70, -152)
(1, -70, -151)
(0, -69, -150)
(1, -69, -150)
(0, -68, -149)
(1, -68, -150)
(0, -67, -149)
(1, -67, -150)
(0, -66, -149)
(1, -66, -149)
(0, -65, -148)
(1, -65, -149)
(0, -64, -149)
(1, -64, -150)
(1, -64, -151)
(0, -64, -151)
(1, -65, -152)
(0, -65, -152)
(1, -66, -153)
(0, -66, -152)
(1, -67, -153)
(1, -67, -154)
(0, -66, -154)
(0, -66, -155)
(1, -66, -156)
(1, -66, -157)
(1, -66, -158)
(0, -66, -158)
(1, -67, -159)
(0, -67, -159)
(1, -68, -159)
(1, -68, -158)
(1, -68, -157)
(0, -68, -156)
(1, -69, -157)
(1, -69, -158)
(1, -69, -159)
(1, -69, -160)
(1, -69, -161)
(1, -69, -162)
(0, -69, -162)
(1, -70, -163)
(0, -70, -163)
(0, -70, -164)
(0, -70, -165)
(1, -70, -166)
(0, -69, -166)
(1, -69, -166)
(0, -68, -165)
(1, -68, -165)
(0, -67, -164)
(0, -67, -163)
(0, -67, -162)
(0, -67, -161)
(1, -67, -161)
(0, -66, -161)
