(0, 21, 14)
(1, 21, 14)
(1, 21, 15)
(0, 22, 16)
(0, 22, 17)
(1, 22, 17)
(1, 22, 18)
(0, 22, 19)
(1, 21, 19)
(0, 21, 20)
(1, 20, 20)
(0, 20, 21)
(0, 20, 22)
(1, 19, 22)
(0, 19, 23)
(1, 18, 23)
(1, 18, 24)
(0, 19, 25)
(1, 19, 24)
(0, 20, 25)
(1, 20, 24)
(0, 21, 24)
(0, 21, 23)
(1, 21, 22)
(0, 22, 23)
(1, 22, 22)
(0, 23, 22)
(1, 23, 22)
(0, 24, 22)
(0, 24, 21)
(1, 24, 20)
(0, 25, 21)
(1, 25, 20)
(0, 26, 20)
(1, 26, 20)
(1, 26, 21)
(1, 26, 22)
(0, 26, 23)
(0, 26, 24)
(1, 26, 24)
(0, 27, 24)
(1, 27, 24)
(0, 28, 24)
(1, 28, 24)
(0, 29, 25)
(0, 29, 26)
(1, 29, 26)
(0, 30, 26)
(0, 30, 25)
(1, 30, 24)
(1, 30, 23)
(1, 30, 22)
(0, 31, 22)
(0, 31, 21)
(1, 30, 20)
(1, 30, 19)
(0, 30, 19)
(1, 29, 19)
(0, 29, 19)
(1, 28, 19)
(0, 28, 20)
(1, 27, 19)
(0, 27, 19)
(0, 27, 18)
(1, 27, 17)
(0, 28, 18)
(1, 28, 17)
(0, 29, 17)
(1, 29, 17)
(0, 30, 17)
(1, 30, 16)
(0, 31, 17)
(0, 31, 18)
(1, 31, 18)
(1, 31, 19)
(0, 32, 20)
(1, 32, 19)
(0, 33, 20)
(1, 33, 20)
(0, 34, 20)
(1, 34, 20)
(0, 35, 20)
(1, 35, 19)
(0, 36, 19)
(0, 36, 18)
(1, 35, 17)
(1, 35, 16)
(1, 35, 15)
(0, 36, 15)
(0, 36, 14)
(1, 36, 13)
(0, 37, 13)
(1, 37, 13)
(1, 37, 14)
(0, 38, 15)
(1, 38, 14)
(1, 38, 13)
(1, 38, 12)
(0, 38, 12)
(1, 37, 11)
(0, 37, 11)
(0, 37, 10)
(1, 36, 9)
(0, 36, 9)
(0, 36, 8)
(1, 36, 7)
(0, 37, 7)
(1, 37, 6)
(0, 38, 7)
(1, 38, 6)
(1, 38, 5)
(1, 38, 4)
(1, 38, 3)
(0, 38, 3)
(1, 37, 2)
(0, 37, 2)
(1, 36, 2)
(0, 36, 2)
(1, 35, 1)
(0, 35, 1)
(1, 34, 0)
(0, 34, 0)
(0, 34, -1)
(0, 34, -2)
(1, 33, -3)
(0, 33, -2)
(0, 33, -1)
(0, 33, 0)
(0, 33, 1)
(1, 32, 1)
(0, 32, 1)
(0, 32, 0)
(1, 31, -1)
(0, 31, 0)
(0, 31, 1)
(1, 30, 1)
(1, 30, 2)
(0, 31, 3)
(0, 31, 4)
(0, 31, 5)
(0, 31, 6)
(1, 30, 6)
(1, 30, 7)
(1, 30, 8)
(0, 30, 9)
(1, 29, 8)
(1, 29, 7)
(1, 29, 6)
(1, 29, 5)
(0, 29, 5)
(0, 29, 4)
(1, 28, 3)
(1, 28, 2)
(1, 28, 1)
(1, 28, 0)
(0, 28, 0)
(1, 27, -1)
(1, 27, -2)
(1, 27, -3)
(0, 28, -3)
(0, 28, -4)
(1, 28, -5)
(1, 28, -6)
(0, 29, -6)
(0, 29, -7)
(0, 29, -8)
(1, 28, -9)
(1, 28, -10)
(0, 29, -10)
(1, 29, -10)
(0, 30, -10)
(1, 30, -10)
(1, 30, -9)
(0, 30, -8)
(0, 30, -7)
(0, 30, -6)
(1, 30, -6)
(0, 31, -5)
(1, 31, -6)
(0, 32, -5)
(0, 32, -4)
(1, 32, -4)
(0, 33, -4)
(1, 33, -5)
(0, 34, -4)
(1, 34, -5)
(0, 35, -5)
(1, 35, -6)
(1, 35, -7)
(1, 35, -8)
(1, 35, -9)
(1, 35, -10)
(0, 35, -10)
(1, 34, -11)
(0, 34, -10)
(1, 33, -10)
(1, 33, -9)
(0, 34, -8)
(0, 34, -7)
(1, 33, -7)
(0, 33, -6)
(1, 32, -7)
(0, 32, -7)
(1, 31, -8)
(1, 31, -9)
(0, 32, -9)
(0, 32, -10)
(1, 31, -11)
(0, 31, -11)
(0, 31, -12)
(0, 31, -13)
(1, 30, -14)
(0, 30, -13)
(1, 29, -14)
(0, 29, -13)
(0, 29, -12)
(1, 28, -12)
(0, 28, -12)
(1, 27, -12)
(0, 27, -12)
(0, 27, -13)
(0, 27, -14)
(1, 26, -15)
(0, 26, -15)
(1, 25, -15)
(0, 25, -14)
(0, 25, -13)
(0, 25, -12)
(1, 25, -12)
(1, 25, -11)
(1, 25, -10)
(1, 25, -9)
(0, 25, -8)
(0, 25, -7)
(1, 25, -7)
(1, 25, -6)
(1, 25, -5)
(0, 25, -4)
(0, 25, -3)
(1, 24, -3)
(0, 24, -2)
(1, 23, -3)
(0, 23, -2)
(1, 22, -2)
(0, 22, -2)
(1, 21, -2)
(1, 21, -1)
(0, 22, 0)
(0, 22, 1)
(1, 21, 1)
(1, 21, 2)
(1, 21, 3)
(0, 21, 4)
(0, 21, 5)
(1, 21, 5)
(1, 21, 6)
(0, 22, 7)
(0, 22, 8)
(1, 21, 8)
(0, 21, 8)
(1, 20, 8)
(0, 20, 9)
(0, 20, 10)
(1, 19, 10)
(0, 19, 11)
(1, 18, 11)
(0, 18, 11)
(0, 18, 10)
(1, 18, 9)
(0, 19, 9)
(0, 19, 8)
(0, 19, 7)
(1, 18, 6)
(0, 18, 7)
(1, 17, 7)
(1, 17, 8)
(0, 17, 9)
(1, 16, 9)
(0, 16, 9)
(0, 16, 8)
(1, 15, 7)
(1, 15, 6)
(0, 15, 6)
(1, 14, 5)
(1, 14, 4)
(0, 14, 4)
(0, 14, 3)
(1, 14, 2)
(0, 15, 3)
(1, 15, 3)
(0, 16, 3)
(1, 16, 3)
(1, 16, 4)
(0, 17, 5)
(1, 17, 5)
(0, 18, 5)
(0, 18, 4)
(0, 18, 3)
(0, 18, 2)
(1, 17, 1)
(0, 17, 2)
(1, 16, 1)
(0, 16, 1)
(0, 16, 0)
(1, 16, -1)
(0, 17, 0)
(1, 17, -1)
(0, 18, 0)
(1, 18, 0)
(0, 19, 1)
(0, 19, 2)
(0, 19, 3)
(0, 19, 4)
(0, 19, 5)
(1, 19, 5)
(0, 20, 5)
(0, 20, 4)
(0, 20, 3)
(0, 20, 2)
(0, 20, 1)
(1, 20, 0)
(1, 20, -1)
(0, 20, -1)
(1, 19, -2)
(1, 19, -3)
(0, 19, -3)
(1, 18, -3)
(0, 18, -3)
(0, 18, -4)
(1, 18, -5)
(0, 19, -5)
(1, 19, -6)
(0, 20, -6)
(1, 20, -7)
(0, 21, -7)
(0, 21, -8)
(1, 20, -9)
(0, 20, -8)
(1, 19, -8)
(0, 19, -7)
(1, 18, -8)
(0, 18, -8)
(1, 17, -8)
(0, 17, -8)
(0, 17, -9)
(0, 17, -10)
(1, 17, -11)
(1, 17, -12)
(0, 17, -12)
(1, 16, -13)
(0, 16, -13)
(1, 15, -13)
(0, 15, -12)
(0, 15, -11)
(1, 15, -11)
(0, 16, -10)
(0, 16, -9)
(0, 16, -8)
(0, 16, -7)
(1, 15, -7)
(1, 15, -6)
(0, 16, -5)
(0, 16, -4)
(1, 15, -4)
(0, 15, -3)
(0, 15, -2)
(0, 15, -1)
(1, 14, -1)
(1, 14, 0)
(0, 14, 1)
(1, 13, 1)
(0, 13, 2)
(0, 13, 3)
(1, 12, 3)
(1, 12, 4)
(0, 13, 5)
(0, 13, 6)
(0, 13, 7)
(1, 12, 7)
(0, 12, 7)
(1, 11, 7)
(0, 11, 7)
(1, 10, 7)
(0, 10, 8)
(1, 9, 8)
(0, 9, 9)
(1, 8, 9)
(0, 8, 9)
(1, 7, 9)
(0, 7, 10)
(0, 7, 11)
(0, 7, 12)
(1, 7, 12)
(0, 8, 13)
(1, 8, 12)
(0, 9, 12)
(1, 9, 12)
(1, 9, 13)
(1, 9, 14)
(1, 9, 15)
(1, 9, 16)
(0, 9, 17)
(0, 9, 18)
(0, 9, 19)
(0, 9, 20)
(0, 9, 21)
(1, 9, 21)
(0, 10, 21)
(1, 10, 21)
(1, 10, 22)
(0, 11, 23)
(1, 11, 23)
(0, 12, 24)
(1, 12, 24)
(0, 13, 25)
(1, 13, 25)
(0, 14, 26)
(0, 14, 27)
(1, 14, 27)
(0, 15, 27)
(1, 15, 26)
(1, 15, 25)
(0, 16, 25)
(1, 16, 24)
(0, 17, 25)
(0, 17, 26)
(1, 17, 26)
(1, 17, 27)
(0, 18, 28)
(1, 18, 27)
(0, 19, 27)
(1, 19, 27)
(0, 20, 28)
(1, 20, 27)
(0, 21, 28)
(1, 21, 27)
(1, 21, 26)
(1, 21, 25)
(0, 22, 25)
(1, 22, 24)
(0, 23, 24)
(1, 23, 24)
(0, 24, 24)
(1, 24, 24)
(0, 25, 25)
(1, 25, 25)
(0, 26, 26)
(0, 26, 27)
(1, 25, 27)
(1, 25, 28)
(0, 25, 29)
(0, 25, 30)
(0, 25, 31)
(1, 24, 31)
(0, 24, 31)
(1, 23, 30)
(0, 23, 30)
(0, 23, 29)
(1, 22, 28)
(0, 22, 29)
(0, 22, 30)
(1, 21, 30)
(0, 21, 31)
(1, 20, 30)
(0, 20, 31)
(1, 19, 30)
(0, 19, 30)
(1, 18, 29)
(0, 18, 30)
(1, 17, 30)
(1, 17, 31)
(1, 17, 32)
(0, 17, 33)
(1, 16, 32)
(1, 16, 31)
(0, 16, 31)
(1, 15, 31)
(0, 15, 31)
(1, 14, 30)
(0, 14, 31)
(0, 14, 32)
(1, 14, 32)
(0, 15, 33)
(1, 15, 33)
(0, 16, 34)
(0, 16, 35)
(0, 16, 36)
(0, 16, 37)
(1, 16, 37)
(0, 17, 38)
(0, 17, 39)
(1, 16, 39)
(1, 16, 40)
(1, 16, 41)
(0, 17, 42)
(0, 17, 43)
(1, 17, 43)
(0, 18, 44)
(0, 18, 45)
(1, 18, 45)
(0, 19, 46)
(1, 19, 45)
(0, 20, 46)
(1, 20, 45)
(0, 21, 46)
(0, 21, 47)
(1, 21, 47)
(0, 22, 47)
(1, 22, 47)
(0, 23, 47)
(1, 23, 46)
(0, 24, 47)
(1, 24, 47)
(0, 25, 47)
(0, 25, 46)
(1, 24, 45)
(0, 24, 45)
(1, 23, 44)
(1, 23, 43)
(0, 23, 43)
(0, 23, 42)
(0, 23, 41)
(0, 23, 40)
(1, 23, 39)
(1, 23, 38)
(1, 23, 37)
(0, 24, 37)
(0, 24, 36)
(0, 24, 35)
(1, 24, 34)
(0, 25, 34)
(1, 25, 33)
(1, 25, 32)
(0, 26, 32)
(0, 26, 31)
(0, 26, 30)
(1, 26, 29)
(0, 27, 30)
(1, 27, 29)
(1, 27, 28)
(0, 28, 28)
(1, 28, 27)
(0, 29, 28)
(1, 29, 28)
(1, 29, 29)
(0, 30, 30)
(0, 30, 31)
(1, 29, 31)
(0, 29, 32)
(0, 29, 33)
(1, 29, 33)
(0, 30, 34)
(1, 30, 33)
(0, 31, 33)
(0, 31, 32)
(0, 31, 31)
(1, 31, 30)
(0, 32, 30)
(1, 32, 29)
(1, 32, 28)
(1, 32, 27)
(1, 32, 26)
(0, 32, 26)
(0, 32, 25)
(1, 31, 24)
(1, 31, 23)
(0, 32, 23)
(1, 32, 23)
(0, 33, 24)
(1, 33, 23)
(0, 34, 24)
(1, 34, 23)
(0, 35, 23)
(1, 35, 22)
(0, 36, 22)
(1, 36, 22)
(0, 37, 22)
(1, 37, 22)
(0, 38, 22)
(0, 38, 21)
(1, 38, 20)
(0, 39, 20)
(1, 39, 19)
(0, 40, 20)
(0, 40, 21)
(1, 39, 21)
(1, 39, 22)
(0, 39, 23)
(0, 39, 24)
(1, 39, 24)
(0, 40, 25)
(1, 40, 24)
(0, 41, 24)
(0, 41, 23)
(1, 41, 22)
(0, 42, 23)
(1, 42, 23)
(0, 43, 23)
(0, 43, 22)
(0, 43, 21)
(1, 42, 20)
(0, 42, 20)
(1, 41, 19)
(0, 41, 19)
(0, 41, 18)
(1, 41, 17)
(1, 41, 16)
(0, 41, 16)
(0, 41, 15)
(0, 41, 14)
(1, 41, 13)
(0, 42, 13)
(1, 42, 12)
(0, 43, 13)
(1, 43, 12)
(0, 44, 13)
(0, 44, 14)
(1, 44, 14)
(0, 45, 14)
(1, 45, 14)
(0, 46, 14)
(1, 46, 13)
(0, 47, 13)
(0, 47, 12)
(1, 47, 11)
(1, 47, 10)
(0, 47, 10)
(1, 46, 9)
(1, 46, 8)
(1, 46, 7)
(0, 46, 7)
(1, 45, 6)
(0, 45, 7)
(1, 44, 7)
(0, 44, 8)
(1, 43, 7)
(0, 43, 8)
(0, 43, 9)
(0, 43, 10)
(1, 42, 10)
(0, 42, 11)
(1, 41, 11)
(0, 41, 12)
(1, 40, 11)
(0, 40, 11)
(1, 39, 11)
(0, 39, 11)
(0, 39, 10)
(1, 39, 9)
(1, 39, 8)
(0, 40, 8)
(1, 40, 7)
(0, 41, 7)
(1, 41, 7)
(0, 42, 7)
(1, 42, 6)
(1, 42, 5)
(0, 42, 5)
(0, 42, 4)
(0, 42, 3)
(1, 42, 2)
(0, 43, 2)
(0, 43, 1)
(1, 42, 0)
(0, 42, 1)
(1, 41, 1)
(0, 41, 1)
(0, 41, 0)
(1, 40, -1)
(0, 40, -1)
(0, 40, -2)
(1, 39, -3)
(0, 39, -3)
(1, 38, -3)
(0, 38, -2)
(0, 38, -1)
(0, 38, 0)
(1, 37, 0)
(0, 37, 0)
(1, 36, 0)
(0, 36, 0)
(1, 35, -1)
(0, 35, -1)
(0, 35, -2)
(1, 35, -3)
(0, 36, -3)
(1, 36, -4)
(0, 37, -4)
(1, 37, -4)
(0, 38, -4)
(1, 38, -5)
(1, 38, -6)
(0, 39, -6)
(1, 39, -6)
(1, 39, -5)
(0, 40, -4)
(1, 40, -4)
(0, 41, -4)
(1, 41, -5)
(1, 41, -6)
(0, 42, -6)
(0, 42, -7)
(0, 42, -8)
(1, 42, -9)
(1, 42, -10)
(0, 42, -10)
(1, 41, -11)
(1, 41, -12)
(0, 42, -12)
(0, 42, -13)
(0, 42, -14)
(1, 42, -15)
(0, 43, -15)
(1, 43, -16)
(1, 43, -17)
(0, 43, -17)
(1, 42, -18)
(0, 42, -17)
(1, 41, -17)
(0, 41, -17)
(1, 40, -18)
(0, 40, -18)
(1, 39, -18)
(0, 39, -17)
(1, 38, -17)
(0, 38, -17)
(0, 38, -18)
(0, 38, -19)
(1, 37, -20)
(1, 37, -21)
(0, 38, -21)
(0, 38, -22)
(1, 37, -23)
(1, 37, -24)
(0, 38, -24)
(1, 38, -25)
(0, 39, -24)
(0, 39, -23)
(1, 39, -23)
(0, 40, -22)
(1, 40, -23)
(0, 41, -22)
(0, 41, -21)
(1, 41, -21)
(1, 41, -20)
(0, 42, -19)
(1, 42, -20)
(1, 42, -21)
(0, 43, -21)
(1, 43, -21)
(0, 44, -21)
(0, 44, -22)
(1, 43, -23)
(0, 43, -23)
(1, 42, -24)
(0, 42, -23)
(1, 41, -24)
(1, 41, -25)
(1, 41, -26)
(0, 42, -26)
(1, 42, -26)
(0, 43, -26)
(0, 43, -27)
(1, 43, -28)
(1, 43, -29)
(0, 43, -29)
(1, 42, -29)
(0, 42, -28)
(1, 41, -28)
(0, 41, -27)
(1, 40, -28)
(1, 40, -29)
(0, 41, -29)
(0, 41, -30)
(0, 41, -31)
(0, 41, -32)
(0, 41, -33)
(1, 40, -34)
(1, 40, -35)
(0, 40, -35)
(1, 39, -35)
(0, 39, -35)
(1, 38, -35)
(0, 38, -34)
(1, 37, -35)
(1, 37, -36)
(1, 37, -37)
(0, 38, -37)
(1, 38, -37)
(0, 39, -37)
(1, 39, -38)
(0, 40, -38)
(1, 40, -38)
(0, 41, -37)
(0, 41, -36)
(1, 41, -36)
(0, 42, -35)
(1, 42, -35)
(0, 43, -34)
(1, 43, -34)
(0, 44, -33)
(1, 44, -33)
(0, 45, -32)
(1, 45, -33)
(1, 45, -34)
(0, 46, -34)
(1, 46, -35)
(0, 47, -35)
(1, 47, -36)
(0, 48, -35)
(1, 48, -36)
(0, 49, -36)
(0, 49, -37)
(1, 49, -38)
(0, 50, -37)
(0, 50, -36)
(1, 50, -36)
(0, 51, -35)
(1, 51, -35)
(0, 52, -34)
(1, 52, -35)
(0, 53, -35)
(1, 53, -35)
(1, 53, -34)
(0, 53, -33)
(1, 52, -33)
(1, 52, -32)
(0, 53, -31)
(1, 53, -32)
(0, 54, -31)
(0, 54, -30)
(1, 53, -30)
(1, 53, -29)
(0, 54, -28)
(0, 54, -27)
(0, 54, -26)
(1, 54, -26)
(1, 54, -25)
(0, 54, -24)
(0, 54, -23)
(1, 54, -23)
(0, 55, -22)
(1, 55, -23)
(0, 56, -22)
(0, 56, -21)
(1, 55, -21)
(0, 55, -20)
(1, 54, -21)
(0, 54, -20)
(1, 53, -21)
(0, 53, -20)
(1, 52, -21)
(0, 52, -20)
(0, 52, -19)
(0, 52, -18)
(1, 52, -18)
(0, 53, -17)
(1, 53, -17)
(0, 54, -17)
(1, 54, -17)
(0, 55, -17)
(1, 55, -18)
(0, 56, -18)
(1, 56, -18)
(0, 57, -17)
(1, 57, -18)
(1, 57, -19)
(0, 58, -19)
(1, 58, -19)
(0, 59, -18)
(1, 59, -19)
(0, 60, -18)
(1, 60, -18)
(0, 61, -18)
(1, 61, -19)
(1, 61, -20)
(0, 61, -20)
(1, 60, -20)
(0, 60, -20)
(1, 59, -21)
(1, 59, -22)
(0, 60, -22)
(0, 60, -23)
(0, 60, -24)
(1, 59, -25)
(0, 59, -25)
(1, 58, -26)
(1, 58, -27)
(0, 59, -27)
(0, 59, -28)
(0, 59, -29)
(0, 59, -30)
(1, 58, -31)
(0, 58, -31)
(1, 57, -32)
(0, 57, -31)
(1, 56, -32)
(1, 56, -33)
(0, 56, -33)
(1, 55, -34)
(1, 55, -35)
(0, 56, -35)
(0, 56, -36)
(0, 56, -37)
(1, 55, -38)
(1, 55, -39)
(0, 55, -39)
(1, 54, -39)
(0, 54, -38)
(1, 53, -39)
(0, 53, -38)
(1, 52, -38)
(0, 52, -37)
(1, 51, -37)
(0, 51, -37)
(0, 51, -38)
(0, 51, -39)
(1, 50, -40)
(1, 50, -41)
(1, 50, -42)
(0, 50, -42)
(1, 49, -42)
(1, 49, -41)
(1, 49, -40)
(0, 49, -39)
(1, 48, -40)
(0, 48, -40)
(1, 47, -41)
(1, 47, -42)
(0, 48, -42)
(0, 48, -43)
(1, 48, -44)
(1, 48, -45)
(0, 48, -45)
(1, 47, -46)
(0, 47, -46)
(1, 46, -47)
(0, 46, -47)
(1, 45, -48)
(0, 45, -47)
(1, 44, -48)
(0, 44, -47)
(0, 44, -46)
(1, 44, -46)
(1, 44, -45)
(0, 44, -44)
(1, 43, -45)
(0, 43, -45)
(0, 43, -46)
(1, 42, -47)
(0, 42, -47)
(0, 42, -48)
(1, 42, -49)
(0, 43, -49)
(0, 43, -50)
(0, 43, -51)
(1, 43, -52)
(0, 44, -51)
(0, 44, -50)
(1, 44, -50)
(0, 45, -49)
(1, 45, -50)
(0, 46, -49)
(1, 46, -50)
(1, 46, -51)
(0, 47, -51)
(1, 47, -51)
(0, 48, -50)
(0, 48, -49)
(1, 48, -49)
(1, 48, -48)
(1, 48, -47)
(0, 49, -46)
(1, 49, -47)
(1, 49, -48)
(0, 50, -48)
(1, 50, -48)
(0, 51, -48)
(0, 51, -49)
(1, 50, -50)
(0, 50, -50)
(1, 49, -51)
(0, 49, -51)
(1, 48, -52)
(0, 48, -52)
(0, 48, -53)
(0, 48, -54)
(0, 48, -55)
(0, 48, -56)
(1, 48, -57)
(1, 48, -58)
(0, 48, -58)
(0, 48, -59)
(0, 48, -60)
(0, 48, -61)
(1, 47, -62)
(0, 47, -62)
(1, 46, -63)
(0, 46, -62)
(1, 45, -63)
(0, 45, -62)
(1, 44, -62)
(1, 44, -61)
(0, 45, -60)
(0, 45, -59)
(1, 44, -59)
(1, 44, -58)
(1, 44, -57)
(0, 45, -56)
(0, 45, -55)
(1, 44, -55)
(1, 44, -54)
(0, 44, -53)
(1, 43, -54)
(1, 43, -55)
(1, 43, -56)
(1, 43, -57)
(1, 43, -58)
(1, 43, -59)
(0, 43, -59)
(1, 42, -59)
(0, 42, -59)
(1, 41, -60)
(0, 41, -60)
(0, 41, -61)
(1, 41, -62)
(1, 41, -63)
(0, 41, -63)
(0, 41, -64)
(1, 41, -65)
(0, 42, -64)
(1, 42, -64)
(0, 43, -63)
(1, 43, -64)
(0, 44, -63)
(1, 44, -64)
(1, 44, -65)
(0, 44, -65)
(1, 43, -66)
(1, 43, -67)
(0, 44, -67)
(1, 44, -67)
(0, 45, -67)
(1, 45, -67)
(0, 46, -67)
(1, 46, -67)
(1, 46, -66)
(0, 47, -65)
(1, 47, -65)
(1, 47, -64)
(0, 48, -63)
(1, 48, -64)
(0, 49, -63)
(1, 49, -64)
(1, 49, -65)
(1, 49, -66)
(0, 49, -66)
(1, 48, -67)
(1, 48, -68)
(0, 49, -68)
(1, 49, -68)
(0, 50, -68)
(1, 50, -68)
(0, 51, -67)
(1, 51, -67)
(0, 52, -67)
(1, 52, -67)
(0, 53, -67)
(0, 53, -68)
(1, 53, -69)
(1, 53, -70)
(0, 53, -70)
(1, 52, -70)
(0, 52, -69)
(1, 51, -70)
(1, 51, -71)
(1, 51, -72)
(1, 51, -73)
(0, 51, -73)
(1, 50, -73)
(0, 50, -72)
(1, 49, -72)
(0, 49, -71)
(1, 48, -71)
(0, 48, -70)
(1, 47, -71)
(0, 47, -71)
(0, 47, -72)
(0, 47, -73)
(0, 47, -74)
(1, 47, -75)
(0, 48, -74)
(1, 48, -75)
(1, 48, -76)
(1, 48, -77)
(1, 48, -78)
(0, 49, -78)
(1, 49, -78)
(0, 50, -78)
(1, 50, -79)
(0, 51, -79)
(1, 51, -80)
(1, 51, -81)
(1, 51, -82)
(0, 51, -82)
(1, 50, -83)
(0, 50, -83)
(1, 49, -83)
(0, 49, -82)
(1, 48, -83)
(0, 48, -82)
(1, 47, -82)
(0, 47, -82)
(1, 46, -83)
(1, 46, -84)
(0, 47, -84)
(0, 47, -85)
(1, 47, -86)
(1, 47, -87)
(1, 47, -88)
(0, 47, -88)
(0, 47, -89)
(0, 47, -90)
(1, 46, -91)
(0, 46, -90)
(1, 45, -91)
(0, 45, -91)
(1, 44, -92)
(0, 44, -92)
(1, 43, -93)
(0, 43, -92)
(0, 43, -91)
(0, 43, -90)
(1, 43, -90)
(1, 43, -89)
(0, 44, -88)
(0, 44, -87)
(1, 43, -87)
(0, 43, -86)
(1, 42, -86)
(0, 42, -86)
(1, 41, -87)
(0, 41, -87)
(0, 41, -88)
(0, 41, -89)
(0, 41, -90)
(1, 40, -91)
(0, 40, -90)
(1, 39, -90)
(1, 39, -89)
(0, 40, -88)
